epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554152025254,2019-04-01T16.53.45.254,200.000,0.556,-0.791,-0.248
1554152025334,2019-04-01T16.53.45.334,200.080,0.530,-0.768,-0.269
1554152025414,2019-04-01T16.53.45.414,200.160,0.545,-0.781,-0.310
1554152025494,2019-04-01T16.53.45.494,200.240,0.503,-0.878,-0.367
1554152025574,2019-04-01T16.53.45.574,200.320,0.501,-0.998,-0.426
1554152025654,2019-04-01T16.53.45.654,200.400,0.344,-0.663,-0.273
1554152025734,2019-04-01T16.53.45.734,200.480,0.299,-0.677,-0.283
1554152025814,2019-04-01T16.53.45.814,200.560,0.345,-0.948,-0.414
1554152025894,2019-04-01T16.53.45.894,200.640,0.340,-0.981,-0.304
1554152025974,2019-04-01T16.53.45.974,200.720,0.343,-0.775,-0.188
1554152026054,2019-04-01T16.53.46.054,200.800,0.331,-0.929,-0.195
1554152026134,2019-04-01T16.53.46.134,200.880,0.255,-0.875,-0.217
1554152026214,2019-04-01T16.53.46.214,200.960,0.248,-0.879,-0.245
1554152026294,2019-04-01T16.53.46.294,201.040,0.374,-0.961,-0.229
1554152026374,2019-04-01T16.53.46.374,201.120,0.453,-0.971,-0.197
1554152026454,2019-04-01T16.53.46.454,201.200,0.391,-0.877,-0.192
1554152026534,2019-04-01T16.53.46.534,201.280,0.391,-0.659,-0.205
1554152026614,2019-04-01T16.53.46.614,201.360,0.583,-0.836,-0.259
1554152026694,2019-04-01T16.53.46.694,201.440,0.475,-0.878,-0.186
1554152026774,2019-04-01T16.53.46.774,201.520,0.445,-0.773,-0.165
1554152026854,2019-04-01T16.53.46.854,201.600,0.446,-0.796,-0.246
1554152026934,2019-04-01T16.53.46.934,201.680,0.496,-0.781,-0.306
1554152027014,2019-04-01T16.53.47.014,201.760,0.593,-0.959,-0.366
1554152027094,2019-04-01T16.53.47.094,201.840,0.398,-0.901,-0.404
1554152027174,2019-04-01T16.53.47.174,201.920,0.229,-0.596,-0.384
1554152027254,2019-04-01T16.53.47.254,202.000,0.482,-0.736,-0.294
1554152027334,2019-04-01T16.53.47.334,202.080,0.342,-0.765,-0.354
1554152027414,2019-04-01T16.53.47.414,202.160,0.363,-0.717,-0.357
1554152027494,2019-04-01T16.53.47.494,202.240,0.400,-0.642,-0.361
1554152027574,2019-04-01T16.53.47.574,202.320,0.392,-0.541,-0.453
1554152027654,2019-04-01T16.53.47.654,202.400,0.462,-0.474,-0.572
1554152027734,2019-04-01T16.53.47.734,202.480,0.524,-0.372,-0.607
1554152027814,2019-04-01T16.53.47.814,202.560,0.428,-0.260,-0.745
1554152027894,2019-04-01T16.53.47.894,202.640,0.330,-0.085,-1.109
1554152027974,2019-04-01T16.53.47.974,202.720,0.086,-0.167,-1.413
1554152028054,2019-04-01T16.53.48.054,202.800,0.182,-0.402,-0.989
1554152028134,2019-04-01T16.53.48.134,202.880,0.105,-0.271,-1.042
1554152028214,2019-04-01T16.53.48.214,202.960,-0.069,-0.205,-1.157
1554152028294,2019-04-01T16.53.48.294,203.040,-0.069,-0.169,-1.276
1554152028374,2019-04-01T16.53.48.374,203.120,-0.050,-0.117,-1.168
1554152028454,2019-04-01T16.53.48.454,203.200,-0.182,-0.079,-1.116
1554152028534,2019-04-01T16.53.48.534,203.280,-0.205,-0.095,-1.075
1554152028614,2019-04-01T16.53.48.614,203.360,-0.209,-0.091,-1.028
1554152028694,2019-04-01T16.53.48.694,203.440,-0.182,-0.051,-0.977
1554152028774,2019-04-01T16.53.48.774,203.520,-0.186,-0.057,-0.978
1554152028854,2019-04-01T16.53.48.854,203.600,-0.183,-0.076,-0.984
1554152028934,2019-04-01T16.53.48.934,203.680,-0.203,-0.083,-0.985
1554152029014,2019-04-01T16.53.49.014,203.760,-0.211,-0.097,-0.998
1554152029094,2019-04-01T16.53.49.094,203.840,-0.197,-0.081,-0.986
1554152029174,2019-04-01T16.53.49.174,203.920,-0.233,-0.105,-1.016
1554152029254,2019-04-01T16.53.49.254,204.000,-0.280,-0.144,-1.069
1554152029334,2019-04-01T16.53.49.334,204.080,-0.268,-0.157,-1.078
1554152029414,2019-04-01T16.53.49.414,204.160,-0.243,-0.208,-1.124
1554152029494,2019-04-01T16.53.49.494,204.240,-0.198,-0.301,-1.144
1554152029574,2019-04-01T16.53.49.574,204.320,-0.118,-0.355,-1.058
1554152029654,2019-04-01T16.53.49.654,204.400,-0.013,-0.350,-1.003
1554152029734,2019-04-01T16.53.49.734,204.480,0.082,-0.347,-1.046
1554152029814,2019-04-01T16.53.49.814,204.560,0.170,-0.342,-0.983
1554152029894,2019-04-01T16.53.49.894,204.640,0.271,-0.398,-0.979
1554152029974,2019-04-01T16.53.49.974,204.720,0.251,-0.508,-0.951
1554152030054,2019-04-01T16.53.50.054,204.800,0.351,-0.555,-0.777
1554152030134,2019-04-01T16.53.50.134,204.880,0.372,-0.521,-0.690
1554152030214,2019-04-01T16.53.50.214,204.960,0.385,-0.536,-0.511
1554152030294,2019-04-01T16.53.50.294,205.040,0.322,-0.557,-0.236
1554152030374,2019-04-01T16.53.50.374,205.120,0.465,-0.745,-0.160
1554152030454,2019-04-01T16.53.50.454,205.200,0.597,-0.970,-0.215
1554152030534,2019-04-01T16.53.50.534,205.280,0.392,-0.770,-0.233
1554152030614,2019-04-01T16.53.50.614,205.360,0.399,-0.619,-0.202
1554152030694,2019-04-01T16.53.50.694,205.440,0.481,-0.766,-0.143
1554152030774,2019-04-01T16.53.50.774,205.520,0.453,-0.854,-0.133
1554152030854,2019-04-01T16.53.50.854,205.600,0.455,-0.839,-0.162
1554152030934,2019-04-01T16.53.50.934,205.680,0.625,-0.875,-0.181
1554152031014,2019-04-01T16.53.51.014,205.760,0.652,-0.819,-0.179
1554152031094,2019-04-01T16.53.51.094,205.840,0.549,-0.603,-0.129
1554152031174,2019-04-01T16.53.51.174,205.920,0.645,-0.638,-0.257
1554152031254,2019-04-01T16.53.51.254,206.000,0.675,-0.840,-0.169
