epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554150876624,2019-04-01T16.34.36.624,352.800,-0.050,-0.848,-0.260
1554150876704,2019-04-01T16.34.36.704,352.880,0.120,-0.899,-0.016
1554150876784,2019-04-01T16.34.36.784,352.960,0.085,-0.789,-0.001
1554150876864,2019-04-01T16.34.36.864,353.040,0.132,-0.893,0.028
1554150876944,2019-04-01T16.34.36.944,353.120,0.179,-0.889,0.066
1554150877024,2019-04-01T16.34.37.024,353.200,0.244,-1.022,0.058
1554150877104,2019-04-01T16.34.37.104,353.280,0.376,-1.281,0.057
1554150877184,2019-04-01T16.34.37.184,353.360,0.362,-1.038,-0.076
1554150877264,2019-04-01T16.34.37.264,353.440,0.310,-0.826,-0.163
1554150877344,2019-04-01T16.34.37.344,353.520,0.199,-0.883,-0.052
1554150877424,2019-04-01T16.34.37.424,353.600,0.192,-0.759,-0.015
1554150877504,2019-04-01T16.34.37.504,353.680,0.238,-0.877,0.006
1554150877584,2019-04-01T16.34.37.584,353.760,0.236,-0.938,0.029
1554150877664,2019-04-01T16.34.37.664,353.840,0.209,-1.140,0.054
1554150877744,2019-04-01T16.34.37.744,353.920,0.194,-1.230,0.057
1554150877824,2019-04-01T16.34.37.824,354.000,0.024,-0.815,-0.117
1554150877904,2019-04-01T16.34.37.904,354.080,0.031,-0.929,-0.051
1554150877984,2019-04-01T16.34.37.984,354.160,0.235,-0.891,0.111
1554150878064,2019-04-01T16.34.38.064,354.240,0.262,-0.822,0.210
1554150878144,2019-04-01T16.34.38.144,354.320,0.130,-0.931,0.208
1554150878224,2019-04-01T16.34.38.224,354.400,0.144,-0.875,0.205
1554150878304,2019-04-01T16.34.38.304,354.480,0.166,-1.067,0.217
1554150878384,2019-04-01T16.34.38.384,354.560,0.369,-1.221,0.195
1554150878464,2019-04-01T16.34.38.464,354.640,0.398,-0.778,0.046
1554150878544,2019-04-01T16.34.38.544,354.720,0.282,-0.948,-0.083
1554150878624,2019-04-01T16.34.38.624,354.800,0.267,-0.978,-0.042
1554150878704,2019-04-01T16.34.38.704,354.880,0.227,-0.758,0.129
1554150878784,2019-04-01T16.34.38.784,354.960,0.240,-0.887,0.226
1554150878864,2019-04-01T16.34.38.864,355.040,0.243,-0.977,0.233
1554150878944,2019-04-01T16.34.38.944,355.120,0.177,-0.982,0.201
1554150879024,2019-04-01T16.34.39.024,355.200,0.201,-1.180,0.182
1554150879104,2019-04-01T16.34.39.104,355.280,0.116,-0.819,0.095
1554150879184,2019-04-01T16.34.39.184,355.360,0.157,-0.900,0.047
1554150879264,2019-04-01T16.34.39.264,355.440,0.153,-1.011,0.241
1554150879344,2019-04-01T16.34.39.344,355.520,0.147,-0.856,0.230
1554150879424,2019-04-01T16.34.39.424,355.600,0.142,-0.893,0.223
1554150879504,2019-04-01T16.34.39.504,355.680,0.272,-0.821,0.213
1554150879584,2019-04-01T16.34.39.584,355.760,0.331,-0.875,0.153
1554150879664,2019-04-01T16.34.39.664,355.840,0.442,-1.069,0.009
1554150879744,2019-04-01T16.34.39.744,355.920,0.537,-0.831,-0.094
1554150879824,2019-04-01T16.34.39.824,356.000,0.452,-0.785,-0.261
1554150879904,2019-04-01T16.34.39.904,356.080,0.511,-0.921,-0.167
1554150879984,2019-04-01T16.34.39.984,356.160,0.628,-0.885,-0.102
1554150880064,2019-04-01T16.34.40.064,356.240,0.582,-0.818,-0.163
1554150880144,2019-04-01T16.34.40.144,356.320,0.465,-0.891,-0.115
1554150880224,2019-04-01T16.34.40.224,356.400,0.474,-0.887,-0.071
1554150880304,2019-04-01T16.34.40.304,356.480,0.492,-0.861,-0.019
1554150880384,2019-04-01T16.34.40.384,356.560,0.473,-0.787,-0.013
1554150880464,2019-04-01T16.34.40.464,356.640,0.410,-0.895,-0.062
1554150880544,2019-04-01T16.34.40.544,356.720,0.367,-0.951,0.008
1554150880624,2019-04-01T16.34.40.624,356.800,0.283,-0.967,0.042
1554150880704,2019-04-01T16.34.40.704,356.880,0.230,-0.890,0.039
1554150880784,2019-04-01T16.34.40.784,356.960,0.161,-0.951,0.027
1554150880864,2019-04-01T16.34.40.864,357.040,0.146,-1.007,0.072
1554150880944,2019-04-01T16.34.40.944,357.120,0.141,-0.963,0.112
1554150881024,2019-04-01T16.34.41.024,357.200,0.118,-0.927,0.095
1554150881104,2019-04-01T16.34.41.104,357.280,0.121,-0.939,0.113
1554150881184,2019-04-01T16.34.41.184,357.360,0.122,-0.929,0.105
1554150881264,2019-04-01T16.34.41.264,357.440,0.116,-0.949,0.087
1554150881344,2019-04-01T16.34.41.344,357.520,0.123,-0.960,0.092
1554150881424,2019-04-01T16.34.41.424,357.600,0.133,-0.946,0.089
1554150881504,2019-04-01T16.34.41.504,357.680,0.146,-0.979,0.105
1554150881584,2019-04-01T16.34.41.584,357.760,0.156,-1.062,0.125
1554150881664,2019-04-01T16.34.41.664,357.840,0.204,-1.060,0.123
1554150881744,2019-04-01T16.34.41.744,357.920,0.230,-0.891,0.092
1554150881824,2019-04-01T16.34.41.824,358.000,0.271,-0.803,0.025
1554150881904,2019-04-01T16.34.41.904,358.080,0.400,-0.913,-0.031
1554150881984,2019-04-01T16.34.41.984,358.160,0.317,-1.020,0.021
1554150882064,2019-04-01T16.34.42.064,358.240,0.283,-0.908,0.057
1554150882144,2019-04-01T16.34.42.144,358.320,0.325,-0.901,0.025
1554150882224,2019-04-01T16.34.42.224,358.400,0.286,-0.914,0.030
1554150882304,2019-04-01T16.34.42.304,358.480,0.281,-0.911,0.037
1554150882384,2019-04-01T16.34.42.384,358.560,0.266,-0.955,0.035
1554150882464,2019-04-01T16.34.42.464,358.640,0.240,-0.988,0.071
1554150882544,2019-04-01T16.34.42.544,358.720,0.232,-1.075,0.081
1554150882624,2019-04-01T16.34.42.624,358.800,0.257,-1.026,0.059
1554150882704,2019-04-01T16.34.42.704,358.880,0.190,-0.834,0.019
1554150882784,2019-04-01T16.34.42.784,358.960,0.179,-0.813,-0.007
1554150882864,2019-04-01T16.34.42.864,359.040,0.138,-1.029,0.036
1554150882944,2019-04-01T16.34.42.944,359.120,0.196,-0.971,0.100
1554150883024,2019-04-01T16.34.43.024,359.200,0.222,-0.875,0.104
1554150883104,2019-04-01T16.34.43.104,359.280,0.189,-0.943,0.091
1554150883184,2019-04-01T16.34.43.184,359.360,0.214,-0.922,0.093
1554150883264,2019-04-01T16.34.43.264,359.440,0.222,-0.936,0.057
1554150883344,2019-04-01T16.34.43.344,359.520,0.250,-0.998,0.091
1554150883424,2019-04-01T16.34.43.424,359.600,0.349,-1.087,0.106
1554150883504,2019-04-01T16.34.43.504,359.680,0.314,-0.968,0.031
1554150883584,2019-04-01T16.34.43.584,359.760,0.245,-0.772,-0.050
1554150883664,2019-04-01T16.34.43.664,359.840,0.354,-0.851,-0.154
1554150883744,2019-04-01T16.34.43.744,359.920,0.332,-1.074,-0.102
1554150883824,2019-04-01T16.34.43.824,360.000,0.253,-0.926,-0.025
1554150883904,2019-04-01T16.34.43.904,360.080,0.389,-0.887,-0.021
1554150883984,2019-04-01T16.34.43.984,360.160,0.393,-0.954,0.014
1554150884064,2019-04-01T16.34.44.064,360.240,0.341,-0.854,0.009
1554150884144,2019-04-01T16.34.44.144,360.320,0.378,-0.907,-0.008
1554150884224,2019-04-01T16.34.44.224,360.400,0.390,-0.940,0.044
1554150884304,2019-04-01T16.34.44.304,360.480,0.405,-0.846,0.044
1554150884384,2019-04-01T16.34.44.384,360.560,0.456,-0.866,0.001
1554150884464,2019-04-01T16.34.44.464,360.640,0.448,-0.907,-0.010
1554150884544,2019-04-01T16.34.44.544,360.720,0.446,-0.924,0.017
1554150884624,2019-04-01T16.34.44.624,360.800,0.435,-0.895,0.053
1554150884704,2019-04-01T16.34.44.704,360.880,0.424,-0.883,0.087
1554150884784,2019-04-01T16.34.44.784,360.960,0.402,-0.879,0.138
1554150884864,2019-04-01T16.34.44.864,361.040,0.357,-0.888,0.170
1554150884944,2019-04-01T16.34.44.944,361.120,0.322,-0.887,0.185
1554150885024,2019-04-01T16.34.45.024,361.200,0.208,-0.882,0.176
1554150885104,2019-04-01T16.34.45.104,361.280,0.178,-0.877,0.153
1554150885184,2019-04-01T16.34.45.184,361.360,0.196,-0.925,0.117
1554150885264,2019-04-01T16.34.45.264,361.440,0.145,-1.038,0.091
1554150885344,2019-04-01T16.34.45.344,361.520,0.085,-1.028,-0.001
1554150885424,2019-04-01T16.34.45.424,361.600,0.076,-0.967,-0.075
1554150885504,2019-04-01T16.34.45.504,361.680,0.042,-0.999,-0.095
1554150885584,2019-04-01T16.34.45.584,361.760,0.045,-1.002,-0.114
1554150885664,2019-04-01T16.34.45.664,361.840,0.017,-0.987,-0.118
1554150885744,2019-04-01T16.34.45.744,361.920,0.006,-0.975,-0.078
1554150885824,2019-04-01T16.34.45.824,362.000,0.005,-0.936,-0.040
1554150885904,2019-04-01T16.34.45.904,362.080,0.044,-0.925,-0.010
1554150885984,2019-04-01T16.34.45.984,362.160,0.151,-0.901,0.025
1554150886064,2019-04-01T16.34.46.064,362.240,0.257,-0.851,0.020
1554150886144,2019-04-01T16.34.46.144,362.320,0.345,-1.059,0.040
1554150886224,2019-04-01T16.34.46.224,362.400,0.386,-1.125,0.083
1554150886304,2019-04-01T16.34.46.304,362.480,0.333,-0.830,0.047
1554150886384,2019-04-01T16.34.46.384,362.560,0.378,-0.881,-0.031
1554150886464,2019-04-01T16.34.46.464,362.640,0.397,-0.973,-0.021
1554150886544,2019-04-01T16.34.46.544,362.720,0.383,-0.904,0.027
1554150886624,2019-04-01T16.34.46.624,362.800,0.382,-0.925,0.048
1554150886704,2019-04-01T16.34.46.704,362.880,0.371,-0.915,0.112
1554150886784,2019-04-01T16.34.46.784,362.960,0.345,-0.937,0.171
1554150886864,2019-04-01T16.34.46.864,363.040,0.267,-0.845,0.178
1554150886944,2019-04-01T16.34.46.944,363.120,0.250,-0.872,0.157
1554150887024,2019-04-01T16.34.47.024,363.200,0.215,-0.916,0.187
1554150887104,2019-04-01T16.34.47.104,363.280,0.198,-0.916,0.222
1554150887184,2019-04-01T16.34.47.184,363.360,0.154,-0.909,0.188
1554150887264,2019-04-01T16.34.47.264,363.440,0.125,-0.965,0.126
1554150887344,2019-04-01T16.34.47.344,363.520,0.138,-1.006,0.119
1554150887424,2019-04-01T16.34.47.424,363.600,0.144,-0.975,0.130
1554150887504,2019-04-01T16.34.47.504,363.680,0.124,-0.971,0.079
1554150887584,2019-04-01T16.34.47.584,363.760,0.108,-1.002,0.050
1554150887664,2019-04-01T16.34.47.664,363.840,0.176,-1.022,0.009
1554150887744,2019-04-01T16.34.47.744,363.920,0.312,-0.987,-0.067
1554150887824,2019-04-01T16.34.47.824,364.000,0.326,-0.968,-0.015
1554150887904,2019-04-01T16.34.47.904,364.080,0.330,-0.964,-0.023
1554150887984,2019-04-01T16.34.47.984,364.160,0.034,-0.826,0.037
1554150888064,2019-04-01T16.34.48.064,364.240,0.116,-0.984,0.210
1554150888144,2019-04-01T16.34.48.144,364.320,0.062,-0.960,0.264
1554150888224,2019-04-01T16.34.48.224,364.400,0.072,-0.800,0.227
1554150888304,2019-04-01T16.34.48.304,364.480,-0.086,-0.910,0.187
1554150888384,2019-04-01T16.34.48.384,364.560,-0.289,-0.990,0.235
1554150888464,2019-04-01T16.34.48.464,364.640,-0.283,-0.984,0.200
1554150888544,2019-04-01T16.34.48.544,364.720,-0.161,-0.969,0.105
1554150888624,2019-04-01T16.34.48.624,364.800,-0.070,-0.956,0.058
1554150888704,2019-04-01T16.34.48.704,364.880,-0.015,-0.967,0.003
1554150888784,2019-04-01T16.34.48.784,364.960,0.074,-0.977,-0.025
1554150888864,2019-04-01T16.34.48.864,365.040,0.219,-0.988,-0.004
1554150888944,2019-04-01T16.34.48.944,365.120,0.335,-0.951,-0.048
1554150889024,2019-04-01T16.34.49.024,365.200,0.290,-0.959,-0.136
1554150889104,2019-04-01T16.34.49.104,365.280,0.224,-1.057,-0.209
1554150889184,2019-04-01T16.34.49.184,365.360,0.203,-0.867,-0.164
1554150889264,2019-04-01T16.34.49.264,365.440,0.307,-0.957,-0.103
1554150889344,2019-04-01T16.34.49.344,365.520,0.237,-0.950,-0.115
1554150889424,2019-04-01T16.34.49.424,365.600,0.219,-0.914,-0.005
1554150889504,2019-04-01T16.34.49.504,365.680,0.243,-0.940,0.021
1554150889584,2019-04-01T16.34.49.584,365.760,0.161,-0.924,-0.004
1554150889664,2019-04-01T16.34.49.664,365.840,0.116,-0.961,-0.013
1554150889744,2019-04-01T16.34.49.744,365.920,0.175,-0.975,-0.020
1554150889824,2019-04-01T16.34.49.824,366.000,0.220,-1.011,-0.032
1554150889904,2019-04-01T16.34.49.904,366.080,0.257,-0.963,0.040
1554150889984,2019-04-01T16.34.49.984,366.160,0.252,-0.995,-0.006
1554150890064,2019-04-01T16.34.50.064,366.240,0.253,-0.917,-0.003
1554150890144,2019-04-01T16.34.50.144,366.320,0.264,-0.914,0.076
1554150890224,2019-04-01T16.34.50.224,366.400,0.312,-0.935,0.043
1554150890304,2019-04-01T16.34.50.304,366.480,0.321,-0.875,-0.013
1554150890384,2019-04-01T16.34.50.384,366.560,0.413,-0.939,-0.088
1554150890464,2019-04-01T16.34.50.464,366.640,0.311,-1.035,-0.045
1554150890544,2019-04-01T16.34.50.544,366.720,0.287,-0.896,-0.005
1554150890624,2019-04-01T16.34.50.624,366.800,0.332,-0.892,0.007
1554150890704,2019-04-01T16.34.50.704,366.880,0.268,-0.953,0.053
1554150890784,2019-04-01T16.34.50.784,366.960,0.182,-0.941,0.079
1554150890864,2019-04-01T16.34.50.864,367.040,0.207,-0.872,0.123
1554150890944,2019-04-01T16.34.50.944,367.120,0.186,-0.794,0.079
1554150891024,2019-04-01T16.34.51.024,367.200,0.183,-0.993,-0.011
1554150891104,2019-04-01T16.34.51.104,367.280,0.168,-1.187,-0.042
1554150891184,2019-04-01T16.34.51.184,367.360,0.120,-0.945,-0.085
1554150891264,2019-04-01T16.34.51.264,367.440,0.084,-0.957,-0.088
1554150891344,2019-04-01T16.34.51.344,367.520,0.117,-1.039,-0.029
1554150891424,2019-04-01T16.34.51.424,367.600,0.116,-0.969,-0.031
1554150891504,2019-04-01T16.34.51.504,367.680,0.096,-0.910,0.033
1554150891584,2019-04-01T16.34.51.584,367.760,0.030,-0.924,0.075
1554150891664,2019-04-01T16.34.51.664,367.840,0.111,-0.903,0.108
1554150891744,2019-04-01T16.34.51.744,367.920,0.238,-0.959,0.109
1554150891824,2019-04-01T16.34.51.824,368.000,0.326,-1.039,0.136
1554150891904,2019-04-01T16.34.51.904,368.080,0.378,-0.914,0.131
1554150891984,2019-04-01T16.34.51.984,368.160,0.364,-0.877,0.083
1554150892064,2019-04-01T16.34.52.064,368.240,0.348,-0.923,0.052
1554150892144,2019-04-01T16.34.52.144,368.320,0.359,-0.971,0.081
1554150892224,2019-04-01T16.34.52.224,368.400,0.312,-0.948,0.093
1554150892304,2019-04-01T16.34.52.304,368.480,0.281,-0.870,0.049
1554150892384,2019-04-01T16.34.52.384,368.560,0.319,-0.951,0.054
1554150892464,2019-04-01T16.34.52.464,368.640,0.258,-0.959,0.102
1554150892544,2019-04-01T16.34.52.544,368.720,0.241,-0.920,0.128
1554150892624,2019-04-01T16.34.52.624,368.800,0.254,-0.877,0.117
1554150892704,2019-04-01T16.34.52.704,368.880,0.275,-0.901,0.139
1554150892784,2019-04-01T16.34.52.784,368.960,0.319,-0.921,0.155
1554150892864,2019-04-01T16.34.52.864,369.040,0.328,-0.941,0.146
1554150892944,2019-04-01T16.34.52.944,369.120,0.313,-0.903,0.141
1554150893024,2019-04-01T16.34.53.024,369.200,0.318,-0.904,0.146
1554150893104,2019-04-01T16.34.53.104,369.280,0.324,-0.910,0.081
1554150893184,2019-04-01T16.34.53.184,369.360,0.328,-0.946,0.051
1554150893264,2019-04-01T16.34.53.264,369.440,0.346,-1.031,0.047
1554150893344,2019-04-01T16.34.53.344,369.520,0.332,-1.040,-0.027
1554150893424,2019-04-01T16.34.53.424,369.600,0.236,-0.855,-0.053
1554150893504,2019-04-01T16.34.53.504,369.680,0.156,-0.869,-0.042
1554150893584,2019-04-01T16.34.53.584,369.760,0.208,-1.012,-0.009
1554150893664,2019-04-01T16.34.53.664,369.840,0.203,-0.899,0.017
1554150893744,2019-04-01T16.34.53.744,369.920,0.177,-0.903,0.022
1554150893824,2019-04-01T16.34.53.824,370.000,0.203,-0.898,0.059
1554150893904,2019-04-01T16.34.53.904,370.080,0.231,-0.918,0.010
1554150893984,2019-04-01T16.34.53.984,370.160,0.341,-1.130,-0.035
1554150894064,2019-04-01T16.34.54.064,370.240,0.400,-1.176,-0.092
1554150894144,2019-04-01T16.34.54.144,370.320,0.342,-0.712,-0.156
1554150894224,2019-04-01T16.34.54.224,370.400,0.371,-0.811,-0.260
1554150894304,2019-04-01T16.34.54.304,370.480,0.297,-0.900,-0.123
1554150894384,2019-04-01T16.34.54.384,370.560,0.423,-0.902,-0.106
1554150894464,2019-04-01T16.34.54.464,370.640,0.380,-0.916,-0.040
1554150894544,2019-04-01T16.34.54.544,370.720,0.343,-0.870,0.013
1554150894624,2019-04-01T16.34.54.624,370.800,0.348,-0.867,0.008
1554150894704,2019-04-01T16.34.54.704,370.880,0.345,-0.907,-0.001
1554150894784,2019-04-01T16.34.54.784,370.960,0.379,-0.948,-0.006
1554150894864,2019-04-01T16.34.54.864,371.040,0.400,-1.095,-0.094
1554150894944,2019-04-01T16.34.54.944,371.120,0.252,-0.948,-0.179
1554150895024,2019-04-01T16.34.55.024,371.200,0.112,-0.846,-0.208
1554150895104,2019-04-01T16.34.55.104,371.280,0.233,-0.998,-0.107
1554150895184,2019-04-01T16.34.55.184,371.360,0.250,-0.860,0.004
1554150895264,2019-04-01T16.34.55.264,371.440,0.207,-0.874,0.040
1554150895344,2019-04-01T16.34.55.344,371.520,0.197,-0.903,0.075
1554150895424,2019-04-01T16.34.55.424,371.600,0.241,-0.976,0.090
1554150895504,2019-04-01T16.34.55.504,371.680,0.315,-1.127,0.077
1554150895584,2019-04-01T16.34.55.584,371.760,0.344,-1.090,-0.057
1554150895664,2019-04-01T16.34.55.664,371.840,0.321,-0.810,-0.107
1554150895744,2019-04-01T16.34.55.744,371.920,0.293,-0.859,-0.116
1554150895824,2019-04-01T16.34.55.824,372.000,0.253,-0.896,-0.056
1554150895904,2019-04-01T16.34.55.904,372.080,0.252,-0.858,-0.022
1554150895984,2019-04-01T16.34.55.984,372.160,0.287,-0.913,0.006
1554150896064,2019-04-01T16.34.56.064,372.240,0.259,-0.879,0.042
1554150896144,2019-04-01T16.34.56.144,372.320,0.287,-0.883,0.090
1554150896224,2019-04-01T16.34.56.224,372.400,0.224,-0.877,0.145
1554150896304,2019-04-01T16.34.56.304,372.480,0.110,-0.975,0.136
1554150896384,2019-04-01T16.34.56.384,372.560,-0.013,-1.005,0.028
1554150896464,2019-04-01T16.34.56.464,372.640,-0.075,-0.344,0.040
1554150896544,2019-04-01T16.34.56.544,372.720,0.235,-0.371,-0.144
1554150896624,2019-04-01T16.34.56.624,372.800,0.602,-0.905,-0.271
1554150896704,2019-04-01T16.34.56.704,372.880,0.513,0.047,-0.599
1554150896784,2019-04-01T16.34.56.784,372.960,0.462,-0.379,-0.559
1554150896864,2019-04-01T16.34.56.864,373.040,1.109,0.379,-0.782
1554150896944,2019-04-01T16.34.56.944,373.120,1.192,-0.008,-1.586
1554150897024,2019-04-01T16.34.57.024,373.200,2.596,0.149,-0.868
1554150897104,2019-04-01T16.34.57.104,373.280,0.504,0.683,0.293
1554150897184,2019-04-01T16.34.57.184,373.360,1.093,0.811,0.207
1554150897264,2019-04-01T16.34.57.264,373.440,0.428,-1.243,0.802
1554150897344,2019-04-01T16.34.57.344,373.520,0.898,-0.527,0.805
1554150897424,2019-04-01T16.34.57.424,373.600,0.666,-0.338,0.638
1554150897504,2019-04-01T16.34.57.504,373.680,0.562,-0.526,0.808
1554150897584,2019-04-01T16.34.57.584,373.760,0.620,-0.689,0.544
1554150897664,2019-04-01T16.34.57.664,373.840,0.680,-0.383,0.566
1554150897744,2019-04-01T16.34.57.744,373.920,0.808,-0.447,0.068
1554150897824,2019-04-01T16.34.57.824,374.000,0.981,-0.475,0.127
1554150897904,2019-04-01T16.34.57.904,374.080,0.985,-0.427,0.170
1554150897984,2019-04-01T16.34.57.984,374.160,0.873,-0.340,0.302
1554150898064,2019-04-01T16.34.58.064,374.240,0.920,-0.328,0.240
1554150898144,2019-04-01T16.34.58.144,374.320,0.980,-0.308,0.200
1554150898224,2019-04-01T16.34.58.224,374.400,0.938,-0.345,0.191
1554150898304,2019-04-01T16.34.58.304,374.480,0.915,-0.328,0.175
1554150898384,2019-04-01T16.34.58.384,374.560,0.923,-0.309,0.206
1554150898464,2019-04-01T16.34.58.464,374.640,0.929,-0.297,0.210
1554150898544,2019-04-01T16.34.58.544,374.720,0.933,-0.311,0.205
1554150898624,2019-04-01T16.34.58.624,374.800,0.927,-0.310,0.208
1554150898704,2019-04-01T16.34.58.704,374.880,0.932,-0.297,0.222
1554150898784,2019-04-01T16.34.58.784,374.960,0.932,-0.292,0.217
1554150898864,2019-04-01T16.34.58.864,375.040,0.928,-0.290,0.228
1554150898944,2019-04-01T16.34.58.944,375.120,0.923,-0.290,0.224
1554150899024,2019-04-01T16.34.59.024,375.200,0.924,-0.292,0.217
1554150899104,2019-04-01T16.34.59.104,375.280,0.911,-0.279,0.226
1554150899184,2019-04-01T16.34.59.184,375.360,0.859,-0.266,0.224
1554150899264,2019-04-01T16.34.59.264,375.440,0.975,-0.258,0.149
1554150899344,2019-04-01T16.34.59.344,375.520,1.038,-0.194,0.102
1554150899424,2019-04-01T16.34.59.424,375.600,0.989,-0.173,0.062
1554150899504,2019-04-01T16.34.59.504,375.680,0.969,-0.152,0.028
1554150899584,2019-04-01T16.34.59.584,375.760,0.987,-0.125,0.009
1554150899664,2019-04-01T16.34.59.664,375.840,1.001,-0.085,-0.046
1554150899744,2019-04-01T16.34.59.744,375.920,0.993,-0.058,-0.193
1554150899824,2019-04-01T16.34.59.824,376.000,1.034,-0.035,-0.221
1554150899904,2019-04-01T16.34.59.904,376.080,0.975,0.003,-0.253
1554150899984,2019-04-01T16.34.59.984,376.160,1.001,0.032,-0.112
1554150900064,2019-04-01T16.35.00.064,376.240,1.047,-0.014,-0.075
1554150900144,2019-04-01T16.35.00.144,376.320,0.980,-0.038,-0.084
1554150900224,2019-04-01T16.35.00.224,376.400,1.059,-0.070,-0.058
1554150900304,2019-04-01T16.35.00.304,376.480,1.127,-0.032,-0.120
1554150900384,2019-04-01T16.35.00.384,376.560,1.047,0.019,-0.272
1554150900464,2019-04-01T16.35.00.464,376.640,1.097,-0.051,-0.178
1554150900544,2019-04-01T16.35.00.544,376.720,0.945,-0.032,-0.233
1554150900624,2019-04-01T16.35.00.624,376.800,0.882,-0.048,-0.350
1554150900704,2019-04-01T16.35.00.704,376.880,1.015,-0.037,-0.400
1554150900784,2019-04-01T16.35.00.784,376.960,1.053,-0.049,-0.266
1554150900864,2019-04-01T16.35.00.864,377.040,0.966,-0.104,-0.293
1554150900944,2019-04-01T16.35.00.944,377.120,0.927,-0.185,-0.353
1554150901024,2019-04-01T16.35.01.024,377.200,0.924,-0.276,-0.287
1554150901104,2019-04-01T16.35.01.104,377.280,0.805,-0.396,-0.199
1554150901184,2019-04-01T16.35.01.184,377.360,0.563,-0.436,-0.334
1554150901264,2019-04-01T16.35.01.264,377.440,0.519,-0.567,-0.485
1554150901344,2019-04-01T16.35.01.344,377.520,0.502,-0.604,-0.541
1554150901424,2019-04-01T16.35.01.424,377.600,0.504,-0.576,-0.527
1554150901504,2019-04-01T16.35.01.504,377.680,0.469,-0.666,-0.549
1554150901584,2019-04-01T16.35.01.584,377.760,0.387,-0.503,-0.629
1554150901664,2019-04-01T16.35.01.664,377.840,0.458,-0.506,-0.736
1554150901744,2019-04-01T16.35.01.744,377.920,0.285,-0.538,-0.819
1554150901824,2019-04-01T16.35.01.824,378.000,0.298,-0.514,-0.930
1554150901904,2019-04-01T16.35.01.904,378.080,0.323,-0.447,-0.889
1554150901984,2019-04-01T16.35.01.984,378.160,0.298,-0.524,-0.836
1554150902064,2019-04-01T16.35.02.064,378.240,0.605,-0.562,-0.945
1554150902144,2019-04-01T16.35.02.144,378.320,0.482,-0.527,-0.906
1554150902224,2019-04-01T16.35.02.224,378.400,0.617,-0.364,-0.946
1554150902304,2019-04-01T16.35.02.304,378.480,0.714,-0.337,-0.810
1554150902384,2019-04-01T16.35.02.384,378.560,0.652,-0.281,-0.375
1554150902464,2019-04-01T16.35.02.464,378.640,0.380,0.277,-0.823
1554150902544,2019-04-01T16.35.02.544,378.720,0.673,0.354,-0.621
1554150902624,2019-04-01T16.35.02.624,378.800,0.877,0.341,-0.562
1554150902704,2019-04-01T16.35.02.704,378.880,1.078,0.462,-0.705
1554150902784,2019-04-01T16.35.02.784,378.960,0.890,0.167,-0.754
1554150902864,2019-04-01T16.35.02.864,379.040,0.764,-0.250,-0.974
1554150902944,2019-04-01T16.35.02.944,379.120,0.396,-0.375,-0.703
1554150903024,2019-04-01T16.35.03.024,379.200,0.458,-0.521,-0.508
1554150903104,2019-04-01T16.35.03.104,379.280,0.531,-0.481,-0.678
1554150903184,2019-04-01T16.35.03.184,379.360,0.450,-0.502,-0.728
1554150903264,2019-04-01T16.35.03.264,379.440,0.262,-0.624,-0.520
1554150903344,2019-04-01T16.35.03.344,379.520,0.168,-0.704,-0.634
1554150903424,2019-04-01T16.35.03.424,379.600,-0.093,-0.913,-0.976
1554150903504,2019-04-01T16.35.03.504,379.680,-0.241,-0.924,-0.352
1554150903584,2019-04-01T16.35.03.584,379.760,-0.289,-0.810,-0.381
1554150903664,2019-04-01T16.35.03.664,379.840,-0.334,-0.895,-0.666
1554150903744,2019-04-01T16.35.03.744,379.920,-0.292,-0.808,-0.657
1554150903824,2019-04-01T16.35.03.824,380.000,-0.418,-0.703,-0.599
1554150903904,2019-04-01T16.35.03.904,380.080,-0.384,-0.598,-0.783
1554150903984,2019-04-01T16.35.03.984,380.160,-0.371,-0.612,-0.896
1554150904064,2019-04-01T16.35.04.064,380.240,-0.435,-0.738,-0.719
1554150904144,2019-04-01T16.35.04.144,380.320,-0.448,-0.673,-0.678
1554150904224,2019-04-01T16.35.04.224,380.400,-0.379,-0.680,-0.749
1554150904304,2019-04-01T16.35.04.304,380.480,-0.299,-0.661,-0.544
1554150904384,2019-04-01T16.35.04.384,380.560,-0.157,-0.673,-0.505
1554150904464,2019-04-01T16.35.04.464,380.640,0.002,-0.819,-0.469
1554150904544,2019-04-01T16.35.04.544,380.720,0.185,-0.903,-0.333
1554150904624,2019-04-01T16.35.04.624,380.800,0.404,-0.823,-0.252
1554150904704,2019-04-01T16.35.04.704,380.880,0.549,-0.763,-0.393
1554150904784,2019-04-01T16.35.04.784,380.960,0.334,-0.658,-0.577
1554150904864,2019-04-01T16.35.04.864,381.040,0.392,-0.671,-0.497
1554150904944,2019-04-01T16.35.04.944,381.120,0.308,-0.815,-0.388
1554150905024,2019-04-01T16.35.05.024,381.200,0.330,-0.863,-0.336
1554150905104,2019-04-01T16.35.05.104,381.280,0.372,-0.790,-0.271
1554150905184,2019-04-01T16.35.05.184,381.360,0.397,-0.729,-0.378
1554150905264,2019-04-01T16.35.05.264,381.440,0.521,-0.997,-0.483
1554150905344,2019-04-01T16.35.05.344,381.520,0.087,-0.969,-0.554
1554150905424,2019-04-01T16.35.05.424,381.600,0.182,-0.585,-0.491
1554150905504,2019-04-01T16.35.05.504,381.680,0.275,-0.772,-0.284
